+	True	hrásť_NOUN
		
	True	backspace_NOUN
		
	True	gramatika_NOUN
	True	gramatický_ADJ
	True	gramatickost_NOUN
	True	gramaticky_ADV
	True	gramatikalizovat_VERB
	True	gramatikalizovací_ADJ
	True	gramatikalizování_NOUN
	True	gramatikalizovaný_ADJ
	True	gramatikalizovaně_ADV
	True	gramatikalizovanost_NOUN
	True	gramatikalizovatelný_ADJ
	True	gramatikalizovatelně_ADV
	True	gramatikalizovatelnost_NOUN
	True	gramatikalizovávat_VERB
	True	gramatikalizovávací_ADJ
	True	gramatikalizovávající_ADJ
	True	gramatikalizovávání_NOUN
	True	gramatikalizovávaný_ADJ
	True	gramatikalizovávaně_ADV
	True	gramatikalizovávanost_NOUN
	True	gramatikalizovávatelný_ADJ
	True	gramatikalizovávatelně_ADV
	True	gramatikalizovávatelnost_NOUN
	True	gramatikalizující_ADJ
	True	zgramatizovat_VERB
	True	zgramatizovací_ADJ
	True	zgramatizování_NOUN
	True	zgramatizovaný_ADJ
	True	zgramatizovaně_ADV
	True	zgramatizovanost_NOUN
	True	zgramatizovatelný_ADJ
	True	zgramatizovatelně_ADV
	True	zgramatizovatelnost_NOUN
	True	zgramatizovávat_VERB
	True	zgramatizovávací_ADJ
	True	zgramatizovávající_ADJ
	True	zgramatizovávání_NOUN
	True	zgramatizovávaný_ADJ
	True	zgramatizovávaně_ADV
	True	zgramatizovávanost_NOUN
	True	zgramatizovávatelný_ADJ
	True	zgramatizovávatelně_ADV
	True	zgramatizovávatelnost_NOUN
	True	zgramatizovavší_ADJ
	True	agramatický_ADJ
	True	agramatickost_NOUN
	True	agramaticky_ADV
	True	gramatik_NOUN
	True	gramatikův_ADJ
		
	True	chata_NOUN
+	False	chajda_NOUN
+	False	chajdička_NOUN
+	False	chajdový_ADJ
+	False	chajdově_ADV
+	False	chajdovost_NOUN
	True	chatař_NOUN
	True	chatařka_NOUN
	True	chatařčin_ADJ
	True	chatařský_ADJ
	True	chatařskost_NOUN
	True	chatařsky_ADV
	True	chatařství_NOUN
	True	chatařův_ADJ
	True	chatařit_VERB
	True	chataření_NOUN
	True	chatařený_ADJ
	True	chatařeně_ADV
	True	chatařenost_NOUN
	True	chatařící_ADJ
	True	chatařitelný_ADJ
	True	chatařitelně_ADV
	True	chatařitelnost_NOUN
	True	chatařívat_VERB
	True	chatařívací_ADJ
	True	chatařívající_ADJ
	True	chatařívání_NOUN
	True	chatařívaný_ADJ
	True	chatařívaně_ADV
	True	chatařívanost_NOUN
	True	chatařívatelný_ADJ
	True	chatařívatelně_ADV
	True	chatařívatelnost_NOUN
	True	chatka_NOUN
	True	chatička_NOUN
	True	chatkový_ADJ
	True	chatkově_ADV
	True	chatkovost_NOUN
	True	chatový_ADJ
	True	chatově_ADV
	True	chatovost_NOUN
		
	True	eucharistie_NOUN
	True	eucharistický_ADJ
	True	eucharistickost_NOUN
	True	eucharisticky_ADV
		
	True	restrikce_NOUN
	True	restriktivní_ADJ
	True	restriktivně_ADV
	True	superrestriktivní_ADJ
	True	superrestriktivně_ADV
	True	restriktor_NOUN
	True	restrikční_ADJ
	True	restrikčně_ADV
		
	True	galvanizmus_NOUN
	True	galvanický_ADJ
	True	galvanickost_NOUN
	True	galvanicky_ADV
	True	galvanizovat_VERB
	True	galvanizace_NOUN
	True	galvanizační_ADJ
	True	galvanizačně_ADV
	True	galvanizovna_NOUN
	True	galvanizovací_ADJ
	True	galvanizování_NOUN
	True	galvanizovaný_ADJ
	True	galvanizovaně_ADV
	True	galvanizovanost_NOUN
	True	galvanizovatelný_ADJ
	True	galvanizovatelně_ADV
	True	galvanizovatelnost_NOUN
	True	galvanizovávat_VERB
	True	galvanizovávací_ADJ
	True	galvanizovávající_ADJ
	True	galvanizovávání_NOUN
	True	galvanizovávaný_ADJ
	True	galvanizovávaně_ADV
	True	galvanizovávanost_NOUN
	True	galvanizovávatelný_ADJ
	True	galvanizovávatelně_ADV
	True	galvanizovávatelnost_NOUN
	True	galvanizovavší_ADJ
	True	galvanizující_ADJ
	True	galvanovna_NOUN
	True	zgalvanizovat_VERB
	True	zgalvanizovací_ADJ
	True	zgalvanizování_NOUN
	True	zgalvanizovaný_ADJ
	True	zgalvanizovaně_ADV
	True	zgalvanizovanost_NOUN
	True	zgalvanizovatelný_ADJ
	True	zgalvanizovatelně_ADV
	True	zgalvanizovatelnost_NOUN
	True	zgalvanizovávat_VERB
	True	zgalvanizovávací_ADJ
	True	zgalvanizovávající_ADJ
	True	zgalvanizovávání_NOUN
	True	zgalvanizovávaný_ADJ
	True	zgalvanizovávaně_ADV
	True	zgalvanizovávanost_NOUN
	True	zgalvanizovávatelný_ADJ
	True	zgalvanizovávatelně_ADV
	True	zgalvanizovávatelnost_NOUN
	True	zgalvanizovavší_ADJ
		
	True	tyramin_NOUN
		
	True	galaktosa_NOUN
		
	True	kongres_NOUN
	True	kongresní_ADJ
	True	kongresně_ADV
	True	kongresový_ADJ
	True	kongresově_ADV
	True	kongresovost_NOUN
	True	pokongresový_ADJ
	True	pokongresovost_NOUN
	True	pokongresově_ADV
	True	předkongresový_ADJ
	True	předkongresovost_NOUN
	True	předkongresově_ADV
	True	superkongres_NOUN
		
+	False	Rwanda_NOUN
+	False	Rwanďan_NOUN
+	False	Rwanďanka_NOUN
